,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume
1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,2014-05-15,21.23928642272949,21.30714225769043,21.001428604125977,21.029285430908203,18.65013885498047,230846000
1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,2014-05-16,21.022499084472656,21.340356826782227,20.90714263916016,21.339643478393555,18.92539024353028,276256400
1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,2014-05-19,21.35178565979004,21.69035720825196,21.333213806152344,21.592500686645508,19.149641036987305,317755200
1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,2014-05-20,21.589643478393555,21.65714263916016,21.45464324951172,21.59678649902344,19.1534423828125,234836000
1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,2014-05-21,21.56535720825196,21.667856216430664,21.50214385986328,21.653928756713867,19.20411491394043,196859600
1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,2014-05-22,21.66428565979004,21.780357360839844,21.575000762939453,21.688213348388672,19.234525680541992,200760000
1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,2014-05-23,21.6875,21.95464324951172,21.659643173217773,21.93321418762207,19.45180320739746,232209600
1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,2014-05-27,21.99571418762207,22.35214233398437,21.986785888671875,22.343929290771484,19.81605529785156,348866000
1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,2014-05-28,22.35785675048828,22.49392890930176,22.277856826782227,22.28607177734375,19.764741897583008,315481600
1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,2014-05-29,22.423213958740234,22.74535751342773,22.42035675048828,22.692142486572266,20.124868392944336,376474000
1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,2014-05-30,22.78499984741211,23.00607109069824,22.46071434020996,22.60714340209961,20.049489974975582,564020800
1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,2014-06-02,22.641429901123047,22.67250061035156,22.23214340209961,22.45178604125977,19.911705017089844,369350800
1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,2014-06-03,22.44499969482422,22.812143325805664,22.4375,22.769285202026367,20.19328498840332,292709200
1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,2014-06-04,22.765714645385746,23.13892936706543,22.71821403503418,23.029285430908203,20.42386817932129,335482000
1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,2014-06-05,23.07857131958008,23.19178581237793,22.95035743713379,23.11964225769043,20.504005432128903,303805600
1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,2014-06-06,23.21071434020996,23.259286880493164,23.016786575317383,23.05607032775879,20.44762420654297,349938400
1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,2014-06-09,23.174999237060547,23.46999931335449,22.9375,23.424999237060547,20.77482032775879,301660000
1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,2014-06-10,23.6825008392334,23.762500762939453,23.39249992370605,23.5625,20.896759033203125,251108000
1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,2014-06-11,23.53249931335449,23.690000534057617,23.36750030517578,23.46500015258789,20.810291290283203,182724000
1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,2014-06-12,23.51000022888184,23.530000686645508,22.975000381469727,23.07250022888184,20.462196350097656,218996000
1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,2014-06-13,23.049999237060547,23.11000061035156,22.71999931335449,22.81999969482422,20.238264083862305,218100000
1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,2014-06-16,22.877500534057617,23.1875,22.862499237060547,23.049999237060547,20.44224166870117,142244000
1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,2014-06-17,23.07749938964844,23.174999237060547,22.950000762939453,23.020000457763672,20.415632247924805,118904000
1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,2014-06-18,23.0674991607666,23.07250022888184,22.83749961853028,23.045000076293945,20.43781089782715,134056000
1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,2014-06-19,23.07250022888184,23.075000762939453,22.834999084472656,22.96500015258789,20.36685943603516,142112000
1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,2014-06-20,22.96249961853028,23.137500762939453,22.725000381469727,22.727500915527344,20.156234741210938,403592000
1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,2014-06-23,22.82999992370605,22.905000686645508,22.64999961853028,22.707500457763672,20.138490676879883,174776000
1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,2014-06-24,22.6875,22.934999465942383,22.54750061035156,22.56999969482422,20.01655006408692,156144000
1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,2014-06-25,22.552499771118164,22.674999237060547,22.412500381469727,22.59000015258789,20.03428268432617,147476000
1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,2014-06-26,22.592500686645508,22.762500762939453,22.450000762939453,22.725000381469727,20.154008865356445,130516000
1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,2014-06-27,22.70499992370605,23.0,22.6924991607666,22.9950008392334,20.393461227416992,256116000
1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,2014-06-30,23.02499961853028,23.4325008392334,23.022499084472656,23.232500076293945,20.60409164428711,197929200
1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,2014-07-01,23.3799991607666,23.51749992370605,23.28249931335449,23.3799991607666,20.734909057617188,152892000
1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,2014-07-02,23.467500686645508,23.51499938964844,23.272499084472656,23.3700008392334,20.72603988647461,113860000
1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,2014-07-03,23.417499542236328,23.52499961853028,23.299999237060547,23.50749969482422,20.847984313964844,91567200
1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,2014-07-07,23.53499984741211,23.997499465942383,23.52499961853028,23.99250030517578,21.278114318847656,225872000
1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,2014-07-08,24.0674991607666,24.200000762939453,23.479999542236328,23.83749961853028,21.140644073486328,260888000
1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,2014-07-09,23.86000061035156,23.987499237060547,23.690000534057617,23.84749984741211,21.14951705932617,145744000
1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,2014-07-10,23.440000534057617,23.887500762939453,23.3799991607666,23.76000022888184,21.071918487548828,158744000
1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,2014-07-11,23.84000015258789,23.97249984741211,23.71500015258789,23.80500030517578,21.11182975769043,136072000
1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,2014-07-14,23.96500015258789,24.22249984741211,23.912500381469727,24.112499237060547,21.38453865051269,171240000
1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,2014-07-15,24.200000762939453,24.21249961853028,23.75749969482422,23.82999992370605,21.13400077819824,181911600
1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,2014-07-16,24.24250030517578,24.27499961853028,23.684999465942383,23.69499969482422,21.014272689819336,213585200
1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,2014-07-17,23.75749969482422,23.81999969482422,23.14249992370605,23.272499084472656,20.63957405090332,229192000
1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,2014-07-18,23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,20.936668395996094,199952000
1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,2014-07-21,23.747499465942383,23.75,23.43000030517578,23.48500061035156,20.828025817871094,156316000
1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,2014-07-22,23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,21.00096893310547,220788000
1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,2014-07-23,23.854999542236328,24.46999931335449,23.792499542236328,24.29750061035156,21.54861068725586,371672000
1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,2014-07-24,24.26000022888184,24.32999992370605,24.104999542236328,24.25749969482422,21.51312828063965,182916000
1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,2014-07-25,24.21249961853028,24.459999084472656,24.15999984741211,24.417499542236328,21.655029296875,173876000
1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,2014-07-28,24.45499992370605,24.809999465942383,24.387500762939453,24.7549991607666,21.95434761047364,221272000
1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,2014-07-29,24.832500457763672,24.86000061035156,24.5625,24.59499931335449,21.81245231628418,172572000
1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,2014-07-30,24.61000061035156,24.674999237060547,24.417499542236328,24.537500381469727,21.76146125793457,132040000
1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,2014-07-31,24.290000915527344,24.362499237060547,23.832500457763672,23.89999961853028,21.19607734680176,227372000
1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,2014-08-01,23.725000381469727,24.155000686645508,23.70249938964844,24.03249931335449,21.31358528137207,194044000
1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,2014-08-04,24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,21.19386100769043,159832000
1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,2014-08-05,23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,21.089658737182617,223732000
1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,2014-08-06,23.6875,23.8700008392334,23.677499771118164,23.739999771118164,21.054180145263672,154232000
1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,2014-08-07,23.732500076293945,23.987499237060547,23.52499961853028,23.6200008392334,21.05194854736328,186844000
1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,2014-08-08,23.565000534057617,23.70499992370605,23.31999969482422,23.684999465942383,21.109878540039062,167460000
1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,2014-08-11,23.8174991607666,24.020000457763672,23.709999084472656,23.997499465942383,21.388412475585938,146340000
1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,2014-08-12,24.01000022888184,24.21999931335449,23.90250015258789,23.99250030517578,21.38394927978516,135180000
1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,2014-08-13,24.037500381469727,24.309999465942383,24.01000022888184,24.309999465942383,21.66693115234375,127664000
1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,2014-08-14,24.332500457763672,24.39249992370605,24.200000762939453,24.375,21.724868774414062,112464000
1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,2014-08-15,24.475000381469727,24.54750061035156,24.21500015258789,24.4950008392334,21.83181571960449,195804000
1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,2014-08-18,24.622499465942383,24.842500686645508,24.4950008392334,24.790000915527344,22.094751358032227,190288000
1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,2014-08-19,24.852500915527344,25.170000076293945,24.82999992370605,25.13249969482422,22.400007247924805,277596000
1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,2014-08-20,25.11000061035156,25.272499084472656,24.987499237060547,25.14249992370605,22.40892219543457,210796000
1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,2014-08-21,25.14249992370605,25.23500061035156,25.02750015258789,25.145000457763672,22.41115379333496,133912000
1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,1166,2014-08-22,25.07250022888184,25.36750030517578,25.04750061035156,25.32999992370605,22.57603645324707,176736000
1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,2014-08-25,25.44750022888184,25.542499542236328,25.31999969482422,25.38500022888184,22.625057220458984,161080000
1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,2014-08-26,25.354999542236328,25.375,25.21500015258789,25.22249984741211,22.480228424072266,132608000
